id,created_at,updated_at,is_watched,show_on,video_details_id_id,hotel_id_id,flag
512,"2018-05-07 06:55:05.511774",NULL,0,"2018-05-07 06:55:05.511831",138,1,T
513,"2018-05-07 07:30:50.076554",NULL,0,"2018-05-07 07:30:50.076617",117,1,T
514,"2018-05-07 07:30:50.088462",NULL,0,"2018-05-07 07:30:50.088515",118,1,T
515,"2018-05-07 07:30:50.099232",NULL,0,"2018-05-07 07:30:50.099284",119,1,T
516,"2018-05-07 07:30:50.113755",NULL,0,"2018-05-07 07:30:50.113807",68,1,T
517,"2018-05-07 07:30:50.123967",NULL,0,"2018-05-07 07:30:50.124020",73,1,T
518,"2018-05-07 07:30:50.138425",NULL,0,"2018-05-07 07:30:50.138478",188,1,T
519,"2018-05-07 07:30:50.158647",NULL,0,"2018-05-07 07:30:50.158700",2,1,T
520,"2018-05-07 07:30:50.170534",NULL,0,"2018-05-07 07:30:50.170587",35,1,T
521,"2018-05-07 07:30:50.182959",NULL,0,"2018-05-07 07:30:50.183015",37,1,T
522,"2018-05-07 07:30:50.197864",NULL,0,"2018-05-07 07:30:50.197917",31,1,T
523,"2018-05-07 07:30:50.213155",NULL,0,"2018-05-07 07:30:50.213208",163,1,T
524,"2018-05-07 08:12:33.219171",NULL,0,"2018-05-07 08:12:33.219229",69,1,T
525,"2018-05-07 08:12:33.230520",NULL,0,"2018-05-07 08:12:33.230573",178,1,T
526,"2018-05-07 08:12:33.247274",NULL,0,"2018-05-07 08:12:33.247327",117,1,T
527,"2018-05-07 08:12:33.258602",NULL,0,"2018-05-07 08:12:33.258655",118,1,T
528,"2018-05-07 08:12:33.270501",NULL,0,"2018-05-07 08:12:33.270553",119,1,T
529,"2018-05-07 08:32:55.676891",NULL,0,"2018-05-07 08:32:55.676948",2,1,T
530,"2018-05-07 08:32:55.688767",NULL,0,"2018-05-07 08:32:55.688821",35,1,T
531,"2018-05-07 08:32:55.700369",NULL,0,"2018-05-07 08:32:55.700422",37,1,T
532,"2018-05-07 08:32:55.718519",NULL,0,"2018-05-07 08:32:55.718574",36,1,T
533,"2018-05-07 08:32:55.733588",NULL,0,"2018-05-07 08:32:55.733643",29,1,T
534,"2018-05-07 08:32:55.744644",NULL,0,"2018-05-07 08:32:55.744709",30,1,T
535,"2018-05-07 08:32:55.756683",NULL,0,"2018-05-07 08:32:55.756737",32,1,T
536,"2018-05-07 08:32:55.767522",NULL,0,"2018-05-07 08:32:55.767576",33,1,T
537,"2018-05-07 08:32:55.782350",NULL,0,"2018-05-07 08:32:55.782404",8,1,T
538,"2018-05-07 08:32:55.793191",NULL,0,"2018-05-07 08:32:55.793245",9,1,T
539,"2018-05-07 08:32:55.808894",NULL,0,"2018-05-07 08:32:55.808948",23,1,T
540,"2018-05-07 08:32:55.823513",NULL,0,"2018-05-07 08:32:55.823567",18,1,T
541,"2018-05-07 08:32:55.834652",NULL,0,"2018-05-07 08:32:55.834706",19,1,T
542,"2018-05-07 08:32:55.850353",NULL,0,"2018-05-07 08:32:55.850407",7,1,T
543,"2018-05-07 08:32:55.861737",NULL,0,"2018-05-07 08:32:55.861801",10,1,T
544,"2018-05-07 08:32:55.877457",NULL,0,"2018-05-07 08:32:55.877512",14,1,T
545,"2018-05-07 08:32:55.888951",NULL,0,"2018-05-07 08:32:55.889004",15,1,T
546,"2018-05-07 08:32:55.903708",NULL,0,"2018-05-07 08:32:55.903762",11,1,T
547,"2018-05-07 08:32:55.915016",NULL,0,"2018-05-07 08:32:55.915071",25,1,T
548,"2018-05-07 08:32:55.930251",NULL,0,"2018-05-07 08:32:55.930305",159,1,T
549,"2018-05-07 08:59:29.043629",NULL,0,"2018-05-07 08:59:29.043686",2,2,T
550,"2018-05-07 08:59:29.054854",NULL,0,"2018-05-07 08:59:29.054906",35,2,T
551,"2018-05-07 08:59:29.066707",NULL,0,"2018-05-07 08:59:29.066788",37,2,T
552,"2018-05-07 08:59:29.081645",NULL,0,"2018-05-07 08:59:29.081697",31,2,T
553,"2018-05-07 08:59:29.100587",NULL,0,"2018-05-07 08:59:29.100640",80,2,T
554,"2018-05-07 08:59:29.120107",NULL,0,"2018-05-07 08:59:29.120160",179,2,T
555,"2018-05-07 09:01:27.004227",NULL,0,"2018-05-07 09:01:27.004307",23,2,T
556,"2018-05-07 09:27:18.826963",NULL,0,"2018-05-07 09:27:18.827028",2,2,T
557,"2018-05-07 09:27:18.839091",NULL,0,"2018-05-07 09:27:18.839146",35,2,T
558,"2018-05-07 09:27:18.850372",NULL,0,"2018-05-07 09:27:18.850431",37,2,T
559,"2018-05-07 09:27:18.865824",NULL,0,"2018-05-07 09:27:18.865877",8,2,T
560,"2018-05-07 09:27:18.876567",NULL,0,"2018-05-07 09:27:18.876621",9,2,T
561,"2018-05-24 05:14:01.415174","2018-05-24 05:14:01.414233",1,"2018-05-24 05:14:01.415188",13,2,T
562,"2018-05-07 09:27:18.908831",NULL,0,"2018-05-07 09:27:18.908886",17,2,T
563,"2018-05-24 05:12:11.761855","2018-05-24 05:12:11.760953",1,"2018-05-24 05:12:11.761869",34,2,T
564,"2018-05-07 09:27:18.945811",NULL,0,"2018-05-07 09:27:18.945865",117,2,T
565,"2018-05-15 08:14:34.374312","2018-05-15 08:14:34.373314",1,"2018-05-15 08:14:34.374327",118,2,T
566,"2018-05-15 08:11:16.044724","2018-05-15 08:11:16.043780",1,"2018-05-15 08:11:16.044738",119,2,T
567,"2018-05-07 09:27:18.982575",NULL,0,"2018-05-07 09:27:18.982630",31,2,T
568,"2018-05-07 09:27:18.996687",NULL,0,"2018-05-07 09:27:18.996741",163,2,T
569,"2018-05-07 09:33:23.627322",NULL,0,"2018-05-07 09:33:23.627380",2,2,T
570,"2018-05-07 09:33:23.638935",NULL,0,"2018-05-07 09:33:23.638990",35,2,T
571,"2018-05-07 09:33:23.650325",NULL,0,"2018-05-07 09:33:23.650380",37,2,T
572,"2018-05-07 09:33:23.665150",NULL,0,"2018-05-07 09:33:23.665204",31,2,T
573,"2018-05-07 09:33:23.683830",NULL,0,"2018-05-07 09:33:23.683914",80,2,T
574,"2018-05-07 09:49:41.285223",NULL,0,"2018-05-07 09:49:41.285281",2,2,T
575,"2018-05-07 09:49:41.297255",NULL,0,"2018-05-07 09:49:41.297312",35,2,T
576,"2018-05-07 09:49:41.309693",NULL,0,"2018-05-07 09:49:41.309749",37,2,T
577,"2018-05-07 09:49:41.327454",NULL,0,"2018-05-07 09:49:41.327509",31,2,T
578,"2018-05-07 09:49:41.342396",NULL,0,"2018-05-07 09:49:41.342450",163,2,T
579,"2018-05-08 05:15:49.768381",NULL,0,"2018-05-08 05:15:49.768438",37,2,R
580,"2018-05-08 05:15:49.779868",NULL,0,"2018-05-08 05:15:49.779921",2,2,R
581,"2018-05-08 05:15:49.790867",NULL,0,"2018-05-08 05:15:49.790920",35,2,R
582,"2018-05-08 05:15:49.806127",NULL,0,"2018-05-08 05:15:49.806180",31,2,R
583,"2018-05-08 05:15:49.825493",NULL,0,"2018-05-08 05:15:49.825546",80,2,R
584,"2018-05-08 06:42:11.598165",NULL,0,"2018-05-08 06:42:11.598240",37,2,T
585,"2018-05-08 06:42:11.610135",NULL,0,"2018-05-08 06:42:11.610189",2,2,T
586,"2018-05-08 06:42:11.621613",NULL,0,"2018-05-08 06:42:11.621668",35,2,T
587,"2018-05-08 06:42:11.636713",NULL,0,"2018-05-08 06:42:11.636768",31,2,T
588,"2018-05-08 06:42:11.658027",NULL,0,"2018-05-08 06:42:11.658081",80,2,T
589,"2018-05-08 12:02:22.918249",NULL,0,"2018-05-08 12:02:22.918317",37,2,R
590,"2018-05-08 12:02:22.930425",NULL,0,"2018-05-08 12:02:22.930480",2,2,R
591,"2018-05-08 12:02:22.942149",NULL,0,"2018-05-08 12:02:22.942204",35,2,R
592,"2018-05-08 12:02:22.957304",NULL,0,"2018-05-08 12:02:22.957359",31,2,R
593,"2018-05-08 12:02:22.975609",NULL,0,"2018-05-08 12:02:22.975664",80,2,R
594,"2018-05-15 15:36:26.333560",NULL,0,"2018-05-15 15:36:26.333620",37,7,R
595,"2018-05-15 15:36:26.345705",NULL,0,"2018-05-15 15:36:26.345760",2,7,R
596,"2018-05-15 15:36:26.357140",NULL,0,"2018-05-15 15:36:26.357194",35,7,R
597,"2018-05-15 15:36:26.372444",NULL,0,"2018-05-15 15:36:26.372498",31,7,R
598,"2018-05-15 15:36:26.388361",NULL,0,"2018-05-15 15:36:26.388415",80,7,R
599,"2018-05-15 15:36:26.407451",NULL,0,"2018-05-15 15:36:26.407506",172,7,R
600,"2018-05-15 15:36:26.418750",NULL,0,"2018-05-15 15:36:26.418803",171,7,R
601,"2018-05-15 15:36:26.429928",NULL,0,"2018-05-15 15:36:26.429983",170,7,R
602,"2018-05-15 15:36:26.445205",NULL,0,"2018-05-15 15:36:26.445260",148,7,R
603,"2018-05-15 15:36:26.459929",NULL,0,"2018-05-15 15:36:26.459982",149,7,R
604,"2018-05-15 16:10:07.464381",NULL,0,"2018-05-15 16:10:07.464439",37,7,R
605,"2018-05-15 16:10:07.476604",NULL,0,"2018-05-15 16:10:07.476658",2,7,R
606,"2018-05-15 16:10:07.489541",NULL,0,"2018-05-15 16:10:07.489596",35,7,R
607,"2018-05-15 16:10:07.504630",NULL,0,"2018-05-15 16:10:07.504686",31,7,R
608,"2018-05-15 16:10:07.523093",NULL,0,"2018-05-15 16:10:07.523148",80,7,R
609,"2018-05-15 16:15:57.968544",NULL,0,"2018-05-15 16:15:57.968604",37,7,R
610,"2018-05-15 16:15:57.980223",NULL,0,"2018-05-15 16:15:57.980277",2,7,R
611,"2018-05-15 16:15:57.992478",NULL,0,"2018-05-15 16:15:57.992533",35,7,R
612,"2018-05-15 16:15:58.009803",NULL,0,"2018-05-15 16:15:58.009860",31,7,R
613,"2018-05-15 16:15:58.024570",NULL,0,"2018-05-15 16:15:58.024626",80,7,R
614,"2018-05-15 16:15:58.043457",NULL,0,"2018-05-15 16:15:58.043514",172,7,R
615,"2018-05-15 16:15:58.054166",NULL,0,"2018-05-15 16:15:58.054220",171,7,R
616,"2018-05-15 16:15:58.065236",NULL,0,"2018-05-15 16:15:58.065291",170,7,R
617,"2018-05-15 16:15:58.080066",NULL,0,"2018-05-15 16:15:58.080119",148,7,R
618,"2018-05-15 16:15:58.094615",NULL,0,"2018-05-15 16:15:58.094671",149,7,R
619,"2018-05-16 03:30:00.247369",NULL,0,"2018-05-16 03:30:00.247436",134,7,T
620,"2018-05-16 04:58:10.220530",NULL,0,"2018-05-16 04:58:10.220591",37,7,T
621,"2018-05-16 04:58:10.232379",NULL,0,"2018-05-16 04:58:10.232435",2,7,T
622,"2018-05-16 04:58:10.244072",NULL,0,"2018-05-16 04:58:10.244127",35,7,T
623,"2018-05-16 05:35:29.709214",NULL,0,"2018-05-16 05:35:29.709272",37,7,T
624,"2018-05-16 05:35:29.721662",NULL,0,"2018-05-16 05:35:29.721715",2,7,T
625,"2018-05-16 05:35:29.733734",NULL,0,"2018-05-16 05:35:29.733965",35,7,T
626,"2018-05-16 05:35:29.748968",NULL,0,"2018-05-16 05:35:29.749023",71,7,T
627,"2018-05-16 05:35:29.760045",NULL,0,"2018-05-16 05:35:29.760099",72,7,T
628,"2018-05-16 05:35:29.775914",NULL,0,"2018-05-16 05:35:29.775967",138,7,T
629,"2018-05-16 05:41:09.140758",NULL,0,"2018-05-16 05:41:09.140817",37,5,R
630,"2018-05-16 05:41:09.151446",NULL,0,"2018-05-16 05:41:09.151500",2,5,R
631,"2018-05-16 05:41:09.162740",NULL,0,"2018-05-16 05:41:09.162793",35,5,R
632,"2018-05-16 05:41:09.177889",NULL,0,"2018-05-16 05:41:09.177943",31,5,R
633,"2018-05-16 05:41:09.196628",NULL,0,"2018-05-16 05:41:09.196683",80,5,R
634,"2018-05-16 05:44:31.112355",NULL,0,"2018-05-16 05:44:31.112413",37,7,R
635,"2018-05-16 05:44:31.124500",NULL,0,"2018-05-16 05:44:31.124558",2,7,R
636,"2018-05-16 05:44:31.136296",NULL,0,"2018-05-16 05:44:31.136350",35,7,R
637,"2018-05-16 05:44:31.152358",NULL,0,"2018-05-16 05:44:31.152412",31,7,R
638,"2018-05-16 05:44:31.167507",NULL,0,"2018-05-16 05:44:31.167571",80,7,R
639,"2018-05-16 05:44:31.186798",NULL,0,"2018-05-16 05:44:31.186852",172,7,R
640,"2018-05-16 05:44:31.198905",NULL,0,"2018-05-16 05:44:31.198963",171,7,R
641,"2018-05-16 05:44:31.211461",NULL,0,"2018-05-16 05:44:31.211516",170,7,R
642,"2018-05-16 05:44:31.226466",NULL,0,"2018-05-16 05:44:31.226519",148,7,R
643,"2018-05-16 05:44:31.241724",NULL,0,"2018-05-16 05:44:31.241779",149,7,R
644,"2018-05-16 06:17:37.008483",NULL,0,"2018-05-16 06:17:37.008541",37,7,R
645,"2018-05-16 06:17:37.021102",NULL,0,"2018-05-16 06:17:37.021155",2,7,R
646,"2018-05-16 06:17:37.032867",NULL,0,"2018-05-16 06:17:37.032947",35,7,R
647,"2018-05-16 06:17:37.052370",NULL,0,"2018-05-16 06:17:37.052425",31,7,R
648,"2018-05-16 06:17:37.067998",NULL,0,"2018-05-16 06:17:37.068053",80,7,R
649,"2018-05-16 06:17:37.088707",NULL,0,"2018-05-16 06:17:37.088761",172,7,R
650,"2018-05-16 06:17:37.100852",NULL,0,"2018-05-16 06:17:37.100934",171,7,R
651,"2018-05-16 06:17:37.112469",NULL,0,"2018-05-16 06:17:37.112523",170,7,R
652,"2018-05-16 06:17:37.127967",NULL,0,"2018-05-16 06:17:37.128022",148,7,R
653,"2018-05-16 06:17:37.143922",NULL,0,"2018-05-16 06:17:37.143972",149,7,R
654,"2018-05-16 06:19:13.221449",NULL,0,"2018-05-16 06:19:13.221508",37,7,R
655,"2018-05-16 06:19:13.234040",NULL,0,"2018-05-16 06:19:13.234095",2,7,R
656,"2018-05-16 06:19:13.245955",NULL,0,"2018-05-16 06:19:13.246008",35,7,R
657,"2018-05-16 06:19:13.262525",NULL,0,"2018-05-16 06:19:13.262580",31,7,R
658,"2018-05-16 06:19:13.279098",NULL,0,"2018-05-16 06:19:13.279153",80,7,R
659,"2018-05-16 06:19:13.299544",NULL,0,"2018-05-16 06:19:13.299599",172,7,R
660,"2018-05-16 06:19:13.311287",NULL,0,"2018-05-16 06:19:13.311342",171,7,R
661,"2018-05-16 06:19:13.323211",NULL,0,"2018-05-16 06:19:13.323265",170,7,R
662,"2018-05-16 06:19:13.338494",NULL,0,"2018-05-16 06:19:13.338548",148,7,R
663,"2018-05-16 06:19:13.354119",NULL,0,"2018-05-16 06:19:13.354172",149,7,R
664,"2018-05-16 06:40:15.159641",NULL,0,"2018-05-16 06:40:15.159703",37,1,R
665,"2018-05-16 06:40:15.171074",NULL,0,"2018-05-16 06:40:15.171129",2,1,R
666,"2018-05-16 06:40:15.182915",NULL,0,"2018-05-16 06:40:15.182969",35,1,R
667,"2018-05-16 06:40:15.198237",NULL,0,"2018-05-16 06:40:15.198291",31,1,R
668,"2018-05-16 06:40:15.213555",NULL,0,"2018-05-16 06:40:15.213611",80,1,R
669,"2018-05-16 06:40:15.232444",NULL,0,"2018-05-16 06:40:15.232499",172,1,R
670,"2018-05-16 06:40:15.244200",NULL,0,"2018-05-16 06:40:15.244262",171,1,R
671,"2018-05-16 06:40:15.255680",NULL,0,"2018-05-16 06:40:15.255735",170,1,R
672,"2018-05-16 06:40:15.270983",NULL,0,"2018-05-16 06:40:15.271037",148,1,R
673,"2018-05-16 06:40:15.286055",NULL,0,"2018-05-16 06:40:15.286113",149,1,R
674,"2018-05-16 06:51:06.285015",NULL,0,"2018-05-16 06:51:06.285074",23,1,R
675,"2018-05-16 06:54:11.969166",NULL,0,"2018-05-16 06:54:11.969224",37,1,R
676,"2018-05-16 06:54:11.981228",NULL,0,"2018-05-16 06:54:11.981282",2,1,R
677,"2018-05-16 06:54:11.993003",NULL,0,"2018-05-16 06:54:11.993057",35,1,R
678,"2018-05-16 06:54:12.010038",NULL,0,"2018-05-16 06:54:12.010094",31,1,R
679,"2018-05-16 06:54:12.024351",NULL,0,"2018-05-16 06:54:12.024415",80,1,R
680,"2018-05-16 06:54:12.043516",NULL,0,"2018-05-16 06:54:12.043571",172,1,R
681,"2018-05-16 06:54:12.054970",NULL,0,"2018-05-16 06:54:12.055023",171,1,R
682,"2018-05-16 06:54:12.066747",NULL,0,"2018-05-16 06:54:12.066804",170,1,R
683,"2018-05-16 06:54:12.082273",NULL,0,"2018-05-16 06:54:12.082326",148,1,R
684,"2018-05-16 06:54:12.097513",NULL,0,"2018-05-16 06:54:12.097588",149,1,R
685,"2018-05-16 07:09:05.612218",NULL,0,"2018-05-16 07:09:05.612280",37,2,R
686,"2018-05-16 07:09:05.624090",NULL,0,"2018-05-16 07:09:05.624144",2,2,R
687,"2018-05-16 07:09:05.635354",NULL,0,"2018-05-16 07:09:05.635412",35,2,R
688,"2018-05-16 07:09:05.651081",NULL,0,"2018-05-16 07:09:05.651137",31,2,R
689,"2018-05-16 07:09:05.666518",NULL,0,"2018-05-16 07:09:05.666575",80,2,R
690,"2018-05-16 07:09:05.685715",NULL,0,"2018-05-16 07:09:05.685771",172,2,R
691,"2018-05-16 07:09:05.697798",NULL,0,"2018-05-16 07:09:05.697854",171,2,R
692,"2018-05-16 07:09:05.709209",NULL,0,"2018-05-16 07:09:05.709270",170,2,R
693,"2018-05-16 07:09:05.724449",NULL,0,"2018-05-16 07:09:05.724506",148,2,R
694,"2018-05-16 07:09:05.739889",NULL,0,"2018-05-16 07:09:05.739949",149,2,R
695,"2018-05-16 07:11:39.890277",NULL,0,"2018-05-16 07:11:39.890336",37,2,R
696,"2018-05-16 07:11:39.902534",NULL,0,"2018-05-16 07:11:39.902589",2,2,R
697,"2018-05-16 07:11:39.914804",NULL,0,"2018-05-16 07:11:39.914866",35,2,R
698,"2018-05-16 07:11:39.931147",NULL,0,"2018-05-16 07:11:39.931225",31,2,R
699,"2018-05-16 07:11:39.947114",NULL,0,"2018-05-16 07:11:39.947170",80,2,R
700,"2018-05-16 07:11:39.967438",NULL,0,"2018-05-16 07:11:39.967493",172,2,R
701,"2018-05-16 07:11:39.978706",NULL,0,"2018-05-16 07:11:39.978761",171,2,R
702,"2018-05-16 07:11:39.989920",NULL,0,"2018-05-16 07:11:39.989974",170,2,R
703,"2018-05-16 07:11:40.006108",NULL,0,"2018-05-16 07:11:40.006165",148,2,R
704,"2018-05-16 07:11:40.021967",NULL,0,"2018-05-16 07:11:40.022026",149,2,R
705,"2018-05-16 07:14:52.968006",NULL,0,"2018-05-16 07:14:52.968067",37,2,R
706,"2018-05-16 07:14:52.980089",NULL,0,"2018-05-16 07:14:52.980145",2,2,R
707,"2018-05-16 07:14:52.992156",NULL,0,"2018-05-16 07:14:52.992211",35,2,R
708,"2018-05-16 07:14:53.007724",NULL,0,"2018-05-16 07:14:53.007780",31,2,R
709,"2018-05-16 07:14:53.023661",NULL,0,"2018-05-16 07:14:53.023717",80,2,R
710,"2018-05-16 07:14:53.043342",NULL,0,"2018-05-16 07:14:53.043399",172,2,R
711,"2018-05-16 07:14:53.054825",NULL,0,"2018-05-16 07:14:53.054880",171,2,R
712,"2018-05-16 07:14:53.067195",NULL,0,"2018-05-16 07:14:53.067250",170,2,R
713,"2018-05-16 07:14:53.086678",NULL,0,"2018-05-16 07:14:53.086732",148,2,R
714,"2018-05-16 07:14:53.102586",NULL,0,"2018-05-16 07:14:53.102641",149,2,R
715,"2018-05-16 07:25:59.439651",NULL,0,"2018-05-16 07:25:59.439716",37,2,R
716,"2018-05-16 07:25:59.452229",NULL,0,"2018-05-16 07:25:59.452287",2,2,R
717,"2018-05-16 07:25:59.464884",NULL,0,"2018-05-16 07:25:59.464942",35,2,R
718,"2018-05-16 07:25:59.481676",NULL,0,"2018-05-16 07:25:59.481731",31,2,R
719,"2018-05-16 07:25:59.497599",NULL,0,"2018-05-16 07:25:59.497655",80,2,R
720,"2018-05-16 07:25:59.517751",NULL,0,"2018-05-16 07:25:59.517805",172,2,R
721,"2018-05-16 07:25:59.529849",NULL,0,"2018-05-16 07:25:59.529902",171,2,R
722,"2018-05-16 07:25:59.561588",NULL,0,"2018-05-16 07:25:59.561650",170,2,R
723,"2018-05-16 07:25:59.578277",NULL,0,"2018-05-16 07:25:59.578333",148,2,R
724,"2018-05-16 07:25:59.594089",NULL,0,"2018-05-16 07:25:59.594142",149,2,R
725,"2018-05-16 07:32:27.169499",NULL,0,"2018-05-16 07:32:27.169577",37,2,R
726,"2018-05-16 07:32:27.181671",NULL,0,"2018-05-16 07:32:27.181725",2,2,R
727,"2018-05-16 07:32:27.193502",NULL,0,"2018-05-16 07:32:27.193575",35,2,R
728,"2018-05-16 07:32:27.210043",NULL,0,"2018-05-16 07:32:27.210102",31,2,R
729,"2018-05-16 07:32:27.230133",NULL,0,"2018-05-16 07:32:27.230191",80,2,R
730,"2018-05-16 07:38:57.383647",NULL,0,"2018-05-16 07:38:57.383705",37,2,R
731,"2018-05-16 07:38:57.396272",NULL,0,"2018-05-16 07:38:57.396331",2,2,R
732,"2018-05-16 07:38:57.408185",NULL,0,"2018-05-16 07:38:57.408239",35,2,R
733,"2018-05-16 07:38:57.424109",NULL,0,"2018-05-16 07:38:57.424176",31,2,R
734,"2018-05-16 07:38:57.439671",NULL,0,"2018-05-16 07:38:57.439727",80,2,R
735,"2018-05-16 07:38:57.459971",NULL,0,"2018-05-16 07:38:57.460026",172,2,R
736,"2018-05-16 07:38:57.471886",NULL,0,"2018-05-16 07:38:57.471940",171,2,R
737,"2018-05-16 07:38:57.483449",NULL,0,"2018-05-16 07:38:57.483502",170,2,R
738,"2018-05-16 07:38:57.498573",NULL,0,"2018-05-16 07:38:57.498627",148,2,R
739,"2018-05-16 07:38:57.514373",NULL,0,"2018-05-16 07:38:57.514427",149,2,R
740,"2018-05-16 07:56:01.040666",NULL,0,"2018-05-16 07:56:01.040723",134,4,T
741,"2018-05-16 08:10:10.455744",NULL,0,"2018-05-16 08:10:10.455803",37,4,R
742,"2018-05-16 08:10:10.467314",NULL,0,"2018-05-16 08:10:10.467372",2,4,R
743,"2018-05-16 08:10:10.478980",NULL,0,"2018-05-16 08:10:10.479036",35,4,R
744,"2018-05-16 08:10:10.495424",NULL,0,"2018-05-16 08:10:10.495478",36,4,R
745,"2018-05-16 08:10:10.511540",NULL,0,"2018-05-16 08:10:10.511596",33,4,R
746,"2018-05-16 08:10:10.523428",NULL,0,"2018-05-16 08:10:10.523483",32,4,R
747,"2018-05-16 08:10:10.534983",NULL,0,"2018-05-16 08:10:10.535043",30,4,R
748,"2018-05-16 08:10:10.546615",NULL,0,"2018-05-16 08:10:10.546671",29,4,R
749,"2018-05-16 08:10:10.562452",NULL,0,"2018-05-16 08:10:10.562512",9,4,R
750,"2018-05-16 08:10:10.573381",NULL,0,"2018-05-16 08:10:10.573436",8,4,R
751,"2018-05-16 08:10:10.588785",NULL,0,"2018-05-16 08:10:10.588839",23,4,R
752,"2018-05-16 08:10:10.604325",NULL,0,"2018-05-16 08:10:10.604381",19,4,R
753,"2018-05-16 08:10:10.615106",NULL,0,"2018-05-16 08:10:10.615160",18,4,R
754,"2018-05-16 08:10:10.630270",NULL,0,"2018-05-16 08:10:10.630327",10,4,R
755,"2018-05-16 08:10:10.641796",NULL,0,"2018-05-16 08:10:10.641852",7,4,R
756,"2018-05-16 08:10:10.657646",NULL,0,"2018-05-16 08:10:10.657702",14,4,R
757,"2018-05-16 08:10:10.669020",NULL,0,"2018-05-16 08:10:10.669075",15,4,R
758,"2018-05-16 08:10:10.685167",NULL,0,"2018-05-16 08:10:10.685222",25,4,R
759,"2018-05-16 08:10:10.697693",NULL,0,"2018-05-16 08:10:10.697747",11,4,R
760,"2018-05-16 08:10:10.713318",NULL,0,"2018-05-16 08:10:10.713373",119,4,R
761,"2018-05-16 08:10:10.724297",NULL,0,"2018-05-16 08:10:10.724350",118,4,R
762,"2018-05-16 08:10:10.735223",NULL,0,"2018-05-16 08:10:10.735277",117,4,R
763,"2018-05-16 08:10:10.750638",NULL,0,"2018-05-16 08:10:10.750692",159,4,R
764,"2018-05-16 08:18:23.046318",NULL,0,"2018-05-16 08:18:23.046376",37,5,R
765,"2018-05-16 08:18:23.057866",NULL,0,"2018-05-16 08:18:23.057921",2,5,R
766,"2018-05-16 08:18:23.069068",NULL,0,"2018-05-16 08:18:23.069123",35,5,R
767,"2018-05-16 08:18:23.085180",NULL,0,"2018-05-16 08:18:23.085236",119,5,R
768,"2018-05-16 08:18:23.096777",NULL,0,"2018-05-16 08:18:23.096834",118,5,R
769,"2018-05-16 08:18:23.108851",NULL,0,"2018-05-16 08:18:23.108904",117,5,R
770,"2018-05-16 08:18:23.124405",NULL,0,"2018-05-16 08:18:23.124457",31,5,R
771,"2018-05-16 08:18:23.144133",NULL,0,"2018-05-16 08:18:23.144189",80,5,R
772,"2018-05-17 04:55:38.078855",NULL,0,"2018-05-17 04:55:38.078914",37,1,R
773,"2018-05-17 04:55:38.091253",NULL,0,"2018-05-17 04:55:38.091312",2,1,R
774,"2018-05-17 04:55:38.102159",NULL,0,"2018-05-17 04:55:38.102213",35,1,R
775,"2018-05-17 04:55:38.117500",NULL,0,"2018-05-17 04:55:38.117562",31,1,R
776,"2018-05-17 04:55:38.137414",NULL,0,"2018-05-17 04:55:38.137464",80,1,R
777,"2018-05-17 05:21:27.233537",NULL,0,"2018-05-17 05:21:27.233614",37,5,R
778,"2018-05-17 05:21:27.245802",NULL,0,"2018-05-17 05:21:27.245857",2,5,R
779,"2018-05-17 05:21:27.257972",NULL,0,"2018-05-17 05:21:27.258029",35,5,R
780,"2018-05-17 05:21:27.273552",NULL,0,"2018-05-17 05:21:27.273630",31,5,R
781,"2018-05-17 05:21:27.292651",NULL,0,"2018-05-17 05:21:27.292705",80,5,R
782,"2018-05-17 05:37:38.849191",NULL,0,"2018-05-17 05:37:38.849253",134,5,R
783,"2018-05-17 09:32:30.931450",NULL,0,"2018-05-17 09:32:30.931509",37,4,R
784,"2018-05-17 09:32:30.943132",NULL,0,"2018-05-17 09:32:30.943195",2,4,R
785,"2018-05-17 09:32:30.954797",NULL,0,"2018-05-17 09:32:30.954851",35,4,R
786,"2018-05-17 09:32:30.975134",NULL,0,"2018-05-17 09:32:30.975189",67,4,R
787,"2018-05-17 09:32:30.990347",NULL,0,"2018-05-17 09:32:30.990404",137,4,R
788,"2018-05-17 09:32:31.006050",NULL,0,"2018-05-17 09:32:31.006109",158,4,R
789,"2018-05-17 09:32:31.020027",NULL,0,"2018-05-17 09:32:31.020090",157,4,R
790,"2018-05-17 09:32:31.032266",NULL,0,"2018-05-17 09:32:31.032322",154,4,R
791,"2018-05-17 09:32:31.044386",NULL,0,"2018-05-17 09:32:31.044442",153,4,R
792,"2018-05-17 09:32:31.063167",NULL,0,"2018-05-17 09:32:31.063227",159,4,R
793,"2018-05-17 09:32:31.079187",NULL,0,"2018-05-17 09:32:31.079246",138,4,R
794,"2018-05-17 09:32:31.098257",NULL,0,"2018-05-17 09:32:31.098313",119,4,R
795,"2018-05-17 09:32:31.109145",NULL,0,"2018-05-17 09:32:31.109199",118,4,R
796,"2018-05-17 09:32:31.120662",NULL,0,"2018-05-17 09:32:31.120724",117,4,R
797,"2018-05-17 09:32:31.136257",NULL,0,"2018-05-17 09:32:31.136312",31,4,R
798,"2018-05-17 09:32:31.155454",NULL,0,"2018-05-17 09:32:31.155510",80,4,R
799,"2018-05-17 10:16:56.959836",NULL,0,"2018-05-17 10:16:56.959893",119,6,R
800,"2018-05-17 10:16:56.971093",NULL,0,"2018-05-17 10:16:56.971145",118,6,R
